config,instance,severity,method,policy_source,seed,total_cost,departed,cpu,breakdown_count
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,10,3682.2744,18,204.5708,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,11,3695.2222,13,284.2479,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,12,3186.4248,10,318.6425,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,13,3678.9898,12,306.5825,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,14,3313.431,14,236.6736,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,15,3261.7996,9,362.4222,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,16,3620.0504,10,362.005,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,17,3838.3414,17,225.7848,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,18,3712.7078,13,285.5929,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,19,3520.071,16,220.0044,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,20,3589.0352,16,224.3147,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,21,3666.036,13,282.0028,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,22,3357.5446,12,279.7954,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,23,3258.4978,14,232.7498,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,24,3539.34,14,252.81,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,25,3779.3596,16,236.21,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,26,3571.8778,15,238.1252,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,27,3683.8888,16,230.2431,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,28,3563.8708,16,222.7419,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,29,3754.8986,18,208.6055,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,30,3574.9418,15,238.3295,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,31,3503.38,13,269.4908,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,32,3754.3174,13,288.7936,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,33,3582.0356,14,255.8597,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,34,3419.906,11,310.9005,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,35,3997.6924,16,249.8558,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,36,3475.2676,15,231.6845,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,37,3912.361,12,326.0301,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,38,3571.3766,15,238.0918,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,39,3514.733,12,292.8944,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,40,3430.1104,12,285.8425,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,41,3063.7294,9,340.4144,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,42,3373.376,8,421.672,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,43,3542.5462,12,295.2122,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,44,3697.2726,14,264.0909,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,45,3800.8598,16,237.5537,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,46,3766.089,16,235.3806,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,47,3568.2096,15,237.8806,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,48,3252.801,11,295.7092,
j15c5b1__A070.json,j15c5b1,A070,ShortestQueue,ns:baselines.run_episode,49,3614.9386,12,301.2449,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,0,3445.8376,15,229.7225,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,1,3666.831,15,244.4554,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,2,3616.7468,11,328.7952,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,3,3671.8202,18,203.99,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,4,3338.0866,11,303.4624,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,5,3464.3092,15,230.9539,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,6,3868.658,16,241.7911,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,7,3315.465,15,221.031,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,8,3298.4046,10,329.8405,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,9,3537.5646,10,353.7565,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,10,3682.2744,18,204.5708,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,11,3695.2222,13,284.2479,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,12,3186.4248,10,318.6425,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,13,3678.9898,12,306.5825,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,14,3313.431,14,236.6736,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,15,3261.7996,9,362.4222,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,16,3620.0504,10,362.005,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,17,3838.3414,17,225.7848,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,18,3712.7078,13,285.5929,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,19,3520.071,16,220.0044,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,20,3589.0352,16,224.3147,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,21,3666.036,13,282.0028,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,22,3357.5446,12,279.7954,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,23,3258.4978,14,232.7498,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,24,3539.34,14,252.81,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,25,3779.3596,16,236.21,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,26,3571.8778,15,238.1252,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,27,3683.8888,16,230.2431,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,28,3563.8708,16,222.7419,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,29,3754.8986,18,208.6055,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,30,3574.9418,15,238.3295,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,31,3503.38,13,269.4908,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,32,3754.3174,13,288.7936,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,33,3582.0356,14,255.8597,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,34,3419.906,11,310.9005,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,35,3997.6924,16,249.8558,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,36,3475.2676,15,231.6845,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,37,3912.361,12,326.0301,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,38,3571.3766,15,238.0918,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,39,3514.733,12,292.8944,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,40,3430.1104,12,285.8425,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,41,3063.7294,9,340.4144,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,42,3373.376,8,421.672,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,43,3542.5462,12,295.2122,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,44,3697.2726,14,264.0909,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,45,3800.8598,16,237.5537,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,46,3766.089,16,235.3806,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,47,3568.2096,15,237.8806,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,48,3252.801,11,295.7092,
j15c5b1__A070.json,j15c5b1,A070,LeastUtilised,ns:baselines.run_episode,49,3614.9386,12,301.2449,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,0,3370.1486,14,240.7249,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,1,3621.7916,13,278.5994,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,2,3666.1694,10,366.6169,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,3,3590.2052,19,188.9582,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,4,2998.4566,8,374.8071,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,5,3466.0114,14,247.5722,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,6,3684.953,16,230.3096,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,7,3354.1062,17,197.3004,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,8,3393.4532,9,377.0504,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,9,3298.7408,8,412.3426,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,10,3837.5184,20,191.8759,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,11,3595.8726,15,239.7248,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,12,3295.7722,11,299.6157,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,13,3186.704,13,245.1311,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,14,3428.2602,15,228.5507,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,15,3358.8004,11,305.3455,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,16,3531.2718,12,294.2727,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,17,3813.8758,17,224.3456,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,18,3565.8886,13,274.2991,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,19,3436.4664,15,229.0978,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,20,3432.5056,17,201.9121,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,21,3684.242,14,263.1601,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,22,3510.1252,15,234.0083,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,23,3197.3008,11,290.6637,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,24,3424.6684,12,285.389,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,25,3639.82,14,259.9871,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,26,3600.4932,17,211.7937,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,27,3568.8568,17,209.9328,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,28,3573.0956,18,198.5053,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,29,3867.483,17,227.499,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,30,3461.1554,13,266.2427,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,31,3669.4212,15,244.6281,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,32,3537.9166,17,208.1127,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,33,3368.414,12,280.7012,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,34,3336.1294,12,278.0108,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,35,3624.9134,14,258.9224,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,36,3439.6904,14,245.6922,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,37,3709.4212,14,264.9587,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,38,3467.9712,11,315.2701,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,39,3585.2344,13,275.7873,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,40,3415.949,12,284.6624,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,41,3336.6664,12,278.0555,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,42,3410.9986,7,487.2855,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,43,3452.5366,12,287.7114,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,44,3602.9338,13,277.1488,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,45,3510.9612,16,219.4351,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,46,3713.0342,15,247.5356,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,47,3556.4776,16,222.2799,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,48,3369.8166,12,280.8181,
j15c5b1__A070.json,j15c5b1,A070,RoundRobin,ns:baselines.run_episode,49,3645.9988,15,243.0666,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,0,3503.2108,9,389.2456,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,1,3437.914,10,343.7914,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,2,3484.6376,7,497.8054,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,3,3353.9464,10,335.3946,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,4,3285.598,8,410.6998,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,5,3400.9836,13,261.6141,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,6,3416.13,6,569.355,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,7,3243.6192,12,270.3016,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,8,3400.4764,11,309.1342,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,9,3104.972,7,443.5674,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,10,3685.4404,12,307.12,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,11,3485.7892,11,316.8899,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,12,3081.6576,6,513.6096,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,13,3442.3836,7,491.7691,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,14,3200.9404,7,457.2772,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,15,3338.1836,9,370.9093,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,16,3526.7352,7,503.8193,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,17,3648.668,8,456.0835,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,18,3423.882,7,489.126,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,19,3342.5096,8,417.8137,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,20,3507.1736,14,250.5124,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,21,3272.5116,9,363.6124,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,22,3610.1224,8,451.2653,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,23,3191.9148,10,319.1915,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,24,3225.558,12,268.7965,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,25,3505.9862,8,438.2483,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,26,3260.0712,7,465.7245,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,27,3210.5448,10,321.0545,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,28,3367.4228,10,336.7423,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,29,3759.0044,8,469.8756,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,30,3158.252,9,350.9169,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,31,3460.3484,7,494.3355,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,32,3295.3764,9,366.1529,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,33,3192.9394,10,319.2939,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,34,3296.4564,8,412.0571,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,35,3526.4964,9,391.8329,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,36,3280.2572,10,328.0257,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,37,3846.9148,9,427.435,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,38,3175.2832,10,317.5283,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,39,3610.7848,10,361.0785,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,40,3301.3388,11,300.1217,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,41,3081.4736,6,513.5789,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,42,3330.29,5,666.058,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,43,3332.5888,10,333.2589,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,44,3379.578,8,422.4473,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,45,3451.96,11,313.8145,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,46,3534.638,9,392.7376,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,47,3283.7652,11,298.5241,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,48,3265.9908,8,408.2489,
j15c5b1__A070.json,j15c5b1,A070,CostMinimising,ns:baselines.run_episode,49,3314.1144,10,331.4114,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,0,3331.9922,14,237.9994,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,1,3684.8216,15,245.6548,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,2,3746.8618,13,288.2201,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,3,3314.0312,15,220.9354,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,4,3335.9386,12,277.9949,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,5,3545.9388,16,221.6212,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,6,3736.712,14,266.908,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,7,3377.765,17,198.6921,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,8,3365.3838,11,305.944,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,9,3270.0066,11,297.2733,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,10,3591.368,20,179.5684,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,11,3598.9238,14,257.066,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,12,3117.3726,9,346.3747,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,13,3518.1166,13,270.6244,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,14,3197.1774,13,245.9367,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,15,3439.775,9,382.1972,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,16,3525.9946,14,251.8568,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,17,3740.54,19,196.8705,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,18,3553.5728,12,296.1311,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,19,3555.1638,15,237.0109,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,20,3512.6232,17,206.6249,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,21,3528.2674,13,271.4052,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,22,3558.9452,15,237.263,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,23,3232.4466,14,230.889,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,24,3459.6138,12,288.3012,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,25,3516.08,13,270.4677,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,26,3282.5886,12,273.5491,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,27,3402.932,14,243.0666,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,28,3653.5954,17,214.9174,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,29,3901.9198,19,205.3642,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,30,3249.4418,9,361.0491,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,31,3555.0696,14,253.9335,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,32,3692.4946,17,217.2056,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,33,3271.027,14,233.6448,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,34,3283.6298,10,328.363,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,35,3667.6512,15,244.5101,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,36,3636.9176,14,259.7798,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,37,4018.77,13,309.1362,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,38,3411.7318,14,243.6951,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,39,3662.3018,14,261.593,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,40,3607.8652,11,327.9877,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,41,3290.2874,13,253.099,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,42,3403.109,8,425.3886,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,43,3360.3748,12,280.0312,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,44,3704.642,16,231.5401,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,45,3563.6616,17,209.6272,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,46,3608.8752,15,240.5917,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,47,3468.26,14,247.7329,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,48,3412.2246,10,341.2225,
j15c5b1__A070.json,j15c5b1,A070,Random,ns:baselines.run_episode,49,4043.6534,14,288.8324,
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,0,3527.5228,15,235.1682,85
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,1,3576.9056,15,238.4604,96
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,2,3602.3368,13,277.1028,94
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,3,3419.4882,15,227.9659,95
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,4,3349.3504,14,239.2393,95
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,5,3449.2296,15,229.9486,80
j15c5b1__A070.json,j15c5b1,A070,VanillaTS,ns:run_sweep.run_bandit_episode,6,3590.983,16,224.4364,97
